effectiveDate,id,firstName,lastName,prefix,managerId,country,line1,city,zipCode,lastHireDate,originalHireDate,active,absent,timeZone
2025-03-01,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21774,Marco,Pruschke,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-05-27,21774,Marco,Pruschke,Herr,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-04-01T00:00:00,2019-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21775,Mariusz,Dietz,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-31,21775,Mariusz,Dietz,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21775,Mariusz,Dietz,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21775,Mariusz,Dietz,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-11,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-01,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-02,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-09,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-24,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-28,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21775,Mariusz,Dietz,Herr,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-05-01T00:00:00,2023-05-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-31,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-01,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-08,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-11-26,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-01,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-04,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-06,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-11,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-27,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-28,21776,Mark,Scheibe,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-31,21776,Mark,Scheibe,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-01,21776,Mark,Scheibe,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21776,Mark,Scheibe,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21776,Mark,Scheibe,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-04-01,21776,Mark,Scheibe,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21777,Vito,Meister,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-06-12,21777,Vito,Meister,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21777,Vito,Meister,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21777,Vito,Meister,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21777,Vito,Meister,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21777,Vito,Meister,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21777,Vito,Meister,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-06,21777,Vito,Meister,Herr,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21777,Vito,Meister,Herr,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-17,21777,Vito,Meister,Herr,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-24,21777,Vito,Meister,Herr,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21777,Vito,Meister,Herr,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21777,Vito,Meister,Herr,21769,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2018-04-01T00:00:00,2018-04-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21778,Kasimir,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-02,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-01,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-08,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-11-26,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-04,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-06,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-09,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-12,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-27,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-28,21778,Kaspar,Kitzmann,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-31,21778,Kaspar,Kitzmann,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-01,21778,Kaspar,Kitzmann,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21778,Kaspar,Kitzmann,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21778,Kaspar,Kitzmann,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2022-08-01T00:00:00,2022-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-02,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-01,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-14,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-11-26,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-04,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-06,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-09,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-12,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-27,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-28,21779,Luis,Schlosser,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-31,21779,Luis,Schlosser,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-01,21779,Luis,Schlosser,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21779,Luis,Schlosser,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21779,Luis,Schlosser,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-04-01,21779,Luis,Schlosser,null,29728,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2023-08-01T00:00:00,2023-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
