,id,typeId,ous,last_check,firstName,lastName,prefix,managerId,lastHireDate,originalHireDate,active,timeZone,address,valid_from,valid_to
477,22348,Position,459,2025-05-27,Paula,Dippel,Frau,9725,2024-08-01,2024-08-01,True,nan,"Grzegorz-Fliegner-Allee 115 58491, Monschau, DEU",2024-07-09,2024-07-25
480,22348,Standort,765,2025-05-27,Paula,Dippel,Frau,9725,2024-08-01,2024-08-01,True,nan,"Grzegorz-Fliegner-Allee 115 58491, Monschau, DEU",2024-07-09,2024-07-25
465,22348,Organisation,540,2024-07-25,Paula,Dippel,Frau,9725,2024-08-01,2024-08-01,True,nan,"Grzegorz-Fliegner-Allee 115 58491, Monschau, DEU",2024-07-25,2024-07-25
466,22348,Organisation,540,2024-07-25,Paula,Dippel,Frau,9725,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Ernestine-Jäkel-Ring 3/7 41066, Goslar, DEU",2024-07-26,2025-01-01
478,22348,Position,459,2025-05-27,Paula,Dippel,Frau,9725,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Ernestine-Jäkel-Ring 3/7 41066, Goslar, DEU",2024-07-26,2024-07-31
481,22348,Standort,765,2025-05-27,Paula,Dippel,Frau,9725,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Ernestine-Jäkel-Ring 3/7 41066, Goslar, DEU",2024-07-26,2025-01-01
475,22348,Position,150,2024-08-01,Paula,Dippel,Frau,9725,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Ernestine-Jäkel-Ring 3/7 41066, Goslar, DEU",2024-08-01,2025-01-01
463,22348,Job-Familie,2710,2025-05-27,Paula,Dippel,Frau,9725,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Ernestine-Jäkel-Ring 3/7 41066, Goslar, DEU",2024-10-23,2025-01-01
464,22348,Job-Familie,2710,2025-05-27,Paula,Dippel,Frau,9723,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Ernestine-Jäkel-Ring 3/7 41066, Goslar, DEU",2025-01-02,2025-06-17
473,22348,Organisation,2536,2025-05-27,Paula,Dippel,Frau,9723,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Ernestine-Jäkel-Ring 3/7 41066, Goslar, DEU",2025-01-02,2025-06-17
476,22348,Position,150,2024-08-01,Paula,Dippel,Frau,9723,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Ernestine-Jäkel-Ring 3/7 41066, Goslar, DEU",2025-01-02,2025-06-17
482,22348,Standort,765,2025-05-27,Paula,Dippel,Frau,9723,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Ernestine-Jäkel-Ring 3/7 41066, Goslar, DEU",2025-01-02,2025-06-17
483,22534,Job-Familie,2710,2025-04-14,Anatol,Pärtzelt,Herr,2597,2025-04-15,2025-04-15,True,nan,"Fechnerweg 2 85047, Guben, DEU",2025-04-14,2025-04-14
487,22534,Organisation,155,2025-04-14,Anatol,Pärtzelt,Herr,2597,2025-04-15,2025-04-15,True,nan,"Fechnerweg 2 85047, Guben, DEU",2025-04-14,2025-04-14
493,22534,Position,689,2025-05-06,Anatol,Pärtzelt,Herr,2597,2025-04-15,2025-04-15,True,nan,"Fechnerweg 2 85047, Guben, DEU",2025-04-14,2025-04-14
495,22534,Standort,421,2025-05-06,Anatol,Pärtzelt,Herr,2597,2025-04-15,2025-04-15,True,nan,"Fechnerweg 2 85047, Guben, DEU",2025-04-14,2025-04-14
486,22534,Job-Familie,2711,2025-05-06,Anatol,Pärtzelt,Herr,17823,2025-04-15,2025-04-15,True,nan,"Fechnerweg 2 85047, Guben, DEU",2025-04-15,2025-06-17
492,22534,Organisation,1343,2025-05-06,Anatol,Pärtzelt,Herr,17823,2025-04-15,2025-04-15,True,nan,"Fechnerweg 2 85047, Guben, DEU",2025-04-15,2025-06-17
494,22534,Position,689,2025-05-06,Anatol,Pärtzelt,Herr,17823,2025-04-15,2025-04-15,True,nan,"Fechnerweg 2 85047, Guben, DEU",2025-04-15,2025-06-17
496,22534,Standort,421,2025-05-06,Anatol,Pärtzelt,Herr,17823,2025-04-15,2025-04-15,True,nan,"Fechnerweg 2 85047, Guben, DEU",2025-04-15,2025-06-17
503,22540,Organisation,1336,2024-08-21,Konrad,Klemt,Herr,104,2024-09-01,2024-09-01,True,nan,"Girschnerplatz 201 43340, Monschau, DEU",2024-08-30,2024-08-31
505,22540,Position,743,2025-03-27,Konrad,Klemt,Herr,104,2024-09-01,2024-09-01,True,nan,"Girschnerplatz 201 43340, Monschau, DEU",2024-08-30,2024-08-31
509,22540,Standort,2853,2025-03-27,Konrad,Klemt,Herr,104,2024-09-01,2024-09-01,True,nan,"Girschnerplatz 201 43340, Monschau, DEU",2024-08-30,2024-08-31
504,22540,Organisation,1336,2024-08-21,Konrad,Klemt,Herr,104,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-09-01,2025-06-17
506,22540,Position,743,2025-03-27,Konrad,Klemt,Herr,104,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-09-01,2025-06-17
510,22540,Standort,2853,2025-03-27,Konrad,Klemt,Herr,104,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-09-01,2025-06-17
500,22540,Job-Familie,2710,2025-03-27,Konrad,Klemt,Herr,104,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-10-23,2025-06-17
511,22639,Job-Familie,2711,2025-03-27,Konrad,Trapp,nan,159,2025-01-01,2025-01-01,True,nan,"Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-12-30,2025-06-17
514,22639,Organisation,2436,2025-01-01,Konrad,Trapp,nan,159,2025-01-01,2025-01-01,True,nan,"Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-12-30,2025-01-05
515,22639,Position,689,2025-03-27,Konrad,Trapp,nan,159,2025-01-01,2025-01-01,True,nan,"Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-12-30,2025-06-17
516,22639,Standort,408,2025-03-27,Konrad,Trapp,nan,159,2025-01-01,2025-01-01,True,nan,"Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-12-30,2025-06-17
513,22639,Organisation,2421,2025-03-27,Konrad,Trapp,nan,159,2025-01-01,2025-01-01,True,nan,"Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2025-01-06,2025-06-17
524,22640,Organisation,2436,2024-09-04,Ursel,Wagenknecht,nan,159,2024-09-01,2024-09-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-08-30,2024-09-09
526,22640,Position,689,2025-06-01,Ursel,Wagenknecht,nan,159,2024-09-01,2024-09-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-08-30,2025-01-22
528,22640,Standort,1105,2025-06-01,Ursel,Wagenknecht,nan,159,2024-09-01,2024-09-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-08-30,2024-10-06
522,22640,Organisation,2419,2025-06-01,Ursel,Wagenknecht,nan,159,2024-09-01,2024-09-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-10,2025-01-22
530,22640,Standort,2653,2025-06-01,Ursel,Wagenknecht,nan,159,2024-09-01,2024-09-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-10-07,2025-01-22
518,22640,Job-Familie,2711,2025-06-01,Ursel,Wagenknecht,nan,159,2024-09-01,2024-09-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-10-23,2025-01-22
519,22640,Job-Familie,2711,2025-06-01,Ursel,Wagenknecht,nan,159,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2025-01-23,2025-06-17
523,22640,Organisation,2419,2025-06-01,Ursel,Wagenknecht,nan,159,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2025-01-23,2025-06-17
527,22640,Position,689,2025-06-01,Ursel,Wagenknecht,nan,159,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2025-01-23,2025-06-17
531,22640,Standort,2653,2025-06-01,Ursel,Wagenknecht,nan,159,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2025-01-23,2025-06-17
538,22644,Organisation,530,2024-07-11,Karin,Christoph,Frau,13945,2024-08-01,2024-08-01,True,nan,"Kostolzinplatz 928 22682, Kitzingen, DEU",2024-07-31,2024-07-31
541,22644,Position,458,2025-03-27,Karin,Christoph,Frau,13945,2024-08-01,2024-08-01,True,nan,"Kostolzinplatz 928 22682, Kitzingen, DEU",2024-07-31,2024-07-31
544,22644,Standort,408,2025-03-27,Karin,Christoph,Frau,13945,2024-08-01,2024-08-01,True,nan,"Kostolzinplatz 928 22682, Kitzingen, DEU",2024-07-31,2024-07-31
539,22644,Organisation,530,2024-07-11,Karin,Christoph,Frau,22707,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Kostolzinplatz 928 22682, Kitzingen, DEU",2024-08-01,2025-01-28
542,22644,Position,458,2025-03-27,Karin,Christoph,Frau,22707,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Kostolzinplatz 928 22682, Kitzingen, DEU",2024-08-01,2025-01-28
545,22644,Standort,408,2025-03-27,Karin,Christoph,Frau,22707,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Kostolzinplatz 928 22682, Kitzingen, DEU",2024-08-01,2024-09-30
548,22644,Standort,2682,2024-11-22,Karin,Christoph,Frau,22707,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Kostolzinplatz 928 22682, Kitzingen, DEU",2024-10-01,2025-01-28
533,22644,Job-Familie,2702,2025-03-27,Karin,Christoph,Frau,22707,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Kostolzinplatz 928 22682, Kitzingen, DEU",2024-10-23,2025-01-28
534,22644,Job-Familie,2702,2025-03-27,Karin,Christoph,Frau,3585,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Kostolzinplatz 928 22682, Kitzingen, DEU",2025-01-29,2025-06-17
540,22644,Organisation,530,2024-07-11,Karin,Christoph,Frau,3585,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Kostolzinplatz 928 22682, Kitzingen, DEU",2025-01-29,2025-06-17
543,22644,Position,458,2025-03-27,Karin,Christoph,Frau,3585,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Kostolzinplatz 928 22682, Kitzingen, DEU",2025-01-29,2025-06-17
549,22644,Standort,2682,2024-11-22,Karin,Christoph,Frau,3585,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Kostolzinplatz 928 22682, Kitzingen, DEU",2025-01-29,2025-06-17
563,22707,Organisation,530,2024-07-30,Susann,Aumann,Frau,13945,2024-08-01,2024-08-01,True,nan,"Girschnerplatz 201 43340, Monschau, DEU",2024-07-31,2024-07-31
568,22707,Position,1323,2025-03-01,Susann,Aumann,Frau,13945,2024-08-01,2024-08-01,True,nan,"Girschnerplatz 201 43340, Monschau, DEU",2024-07-31,2024-07-31
573,22707,Standort,427,2025-03-01,Susann,Aumann,Frau,13945,2024-08-01,2024-08-01,True,nan,"Girschnerplatz 201 43340, Monschau, DEU",2024-07-31,2024-07-31
564,22707,Organisation,530,2024-07-30,Susann,Aumann,Frau,45,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-08-01,2024-08-01
569,22707,Position,1323,2025-03-01,Susann,Aumann,Frau,45,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-08-01,2024-08-01
574,22707,Standort,427,2025-03-01,Susann,Aumann,Frau,45,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-08-01,2024-08-01
565,22707,Organisation,530,2024-07-30,Susann,Aumann,Frau,13945,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-08-02,2024-09-30
570,22707,Position,1323,2025-03-01,Susann,Aumann,Frau,13945,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-08-02,2024-09-30
575,22707,Standort,427,2025-03-01,Susann,Aumann,Frau,13945,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-08-02,2024-09-30
566,22707,Organisation,530,2024-07-30,Susann,Aumann,Frau,3585,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-10-01,2025-02-28
571,22707,Position,1323,2025-03-01,Susann,Aumann,Frau,3585,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-10-01,2025-02-28
581,22707,Standort,2682,2024-11-22,Susann,Aumann,Frau,3585,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-10-01,2025-02-28
556,22707,Job-Familie,2702,2025-03-01,Susann,Aumann,Frau,3585,2024-08-01,2024-08-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2024-10-23,2025-02-28
557,22707,Job-Familie,2702,2025-03-01,Susann,Aumann,Frau,3585,2024-08-01,2024-08-01,False,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2025-03-01,2025-06-17
567,22707,Organisation,530,2024-07-30,Susann,Aumann,Frau,3585,2024-08-01,2024-08-01,False,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2025-03-01,2025-06-17
572,22707,Position,1323,2025-03-01,Susann,Aumann,Frau,3585,2024-08-01,2024-08-01,False,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2025-03-01,2025-06-17
582,22707,Standort,2682,2024-11-22,Susann,Aumann,Frau,3585,2024-08-01,2024-08-01,False,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 43340, Monschau, DEU",2025-03-01,2025-06-17
588,22791,Job-Familie,2711,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-11-29,2024-12-07
594,22791,Organisation,833,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-11-29,2024-12-07
597,22791,Position,1246,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-11-29,2024-12-07
600,22791,Standort,1105,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-11-29,2024-12-07
589,22791,Job-Familie,2711,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-08,2025-04-30
595,22791,Organisation,833,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-08,2025-04-30
598,22791,Position,1246,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-08,2025-04-30
601,22791,Standort,1105,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-08,2024-12-11
604,22791,Standort,2657,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-12,2025-04-30
590,22791,Job-Familie,2711,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,False,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2025-05-01,2025-06-17
596,22791,Organisation,833,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,False,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2025-05-01,2025-06-17
599,22791,Position,1246,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,False,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2025-05-01,2025-06-17
605,22791,Standort,2657,2025-05-01,Brita,Weinhage,nan,143,2024-12-01,2024-12-01,False,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2025-05-01,2025-06-17
617,22927,Organisation,1336,2024-09-17,Timm,Fiebig,nan,2697,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2024-09-30,2025-01-31
620,22927,Position,473,2025-05-28,Timm,Fiebig,nan,2697,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2024-09-30,2025-01-31
623,22927,Standort,432,2025-05-28,Timm,Fiebig,nan,2697,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2024-09-30,2025-01-31
611,22927,Job-Familie,2704,2025-05-28,Timm,Fiebig,nan,2697,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2024-10-23,2025-01-31
612,22927,Job-Familie,2704,2025-05-28,Timm,Fiebig,nan,96,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2025-02-01,2025-05-27
618,22927,Organisation,1336,2024-09-17,Timm,Fiebig,nan,96,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2025-02-01,2025-05-27
621,22927,Position,473,2025-05-28,Timm,Fiebig,nan,96,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2025-02-01,2025-05-27
624,22927,Standort,432,2025-05-28,Timm,Fiebig,nan,96,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2025-02-01,2025-05-27
613,22927,Job-Familie,2704,2025-05-28,Timm,Fiebig,nan,32455,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2025-05-28,2025-06-17
619,22927,Organisation,1336,2024-09-17,Timm,Fiebig,nan,32455,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2025-05-28,2025-06-17
622,22927,Position,473,2025-05-28,Timm,Fiebig,nan,32455,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2025-05-28,2025-06-17
625,22927,Standort,432,2025-05-28,Timm,Fiebig,nan,32455,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2025-05-28,2025-06-17
633,22976,Organisation,1337,2025-03-27,Waltraud,Stroh,Herr,6323,2024-09-01,2024-09-01,True,nan,"Rädelgasse 686 85047, Guben, DEU",2024-08-30,2025-01-22
635,22976,Position,993,2025-03-27,Waltraud,Stroh,Herr,6323,2024-09-01,2024-09-01,True,nan,"Rädelgasse 686 85047, Guben, DEU",2024-08-30,2025-01-22
637,22976,Standort,421,2025-03-27,Waltraud,Stroh,Herr,6323,2024-09-01,2024-09-01,True,nan,"Rädelgasse 686 85047, Guben, DEU",2024-08-30,2024-12-31
629,22976,Job-Familie,2711,2025-03-27,Waltraud,Stroh,Herr,6323,2024-09-01,2024-09-01,True,nan,"Rädelgasse 686 85047, Guben, DEU",2024-10-23,2025-01-22
639,22976,Standort,2658,2025-03-27,Waltraud,Stroh,Herr,6323,2024-09-01,2024-09-01,True,nan,"Rädelgasse 686 85047, Guben, DEU",2025-01-01,2025-01-22
630,22976,Job-Familie,2711,2025-03-27,Waltraud,Stroh,Herr,6323,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Rädelgasse 686 85047, Guben, DEU",2025-01-23,2025-06-17
634,22976,Organisation,1337,2025-03-27,Waltraud,Stroh,Herr,6323,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Rädelgasse 686 85047, Guben, DEU",2025-01-23,2025-06-17
636,22976,Position,993,2025-03-27,Waltraud,Stroh,Herr,6323,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Rädelgasse 686 85047, Guben, DEU",2025-01-23,2025-06-17
640,22976,Standort,2658,2025-03-27,Waltraud,Stroh,Herr,6323,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Rädelgasse 686 85047, Guben, DEU",2025-01-23,2025-06-17
641,23035,Job-Familie,2710,2025-04-25,Jürgen,Gerlach,nan,116,2024-12-01,2024-12-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-11-29,2024-11-30
643,23035,Organisation,534,2024-10-30,Jürgen,Gerlach,nan,116,2024-12-01,2024-12-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-11-29,2024-11-30
647,23035,Position,709,2025-04-25,Jürgen,Gerlach,nan,116,2024-12-01,2024-12-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-11-29,2024-11-30
649,23035,Standort,1105,2025-04-25,Jürgen,Gerlach,nan,116,2024-12-01,2024-12-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-11-29,2024-11-30
642,23035,Job-Familie,2710,2025-04-25,Jürgen,Gerlach,nan,116,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-01,2025-06-17
644,23035,Organisation,534,2024-10-30,Jürgen,Gerlach,nan,116,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-01,2025-06-17
648,23035,Position,709,2025-04-25,Jürgen,Gerlach,nan,116,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-01,2025-06-17
650,23035,Standort,1105,2025-04-25,Jürgen,Gerlach,nan,116,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-01,2025-06-17
667,24170,Organisation,530,2024-07-09,Othmar,Heinz,Herr,160,2024-07-15,2024-07-15,True,nan,"Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-07-12,2024-07-14
671,24170,Position,970,2025-04-16,Othmar,Heinz,Herr,160,2024-07-15,2024-07-15,True,nan,"Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-07-12,2024-07-14
675,24170,Standort,408,2025-04-16,Othmar,Heinz,Herr,160,2024-07-15,2024-07-15,True,nan,"Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-07-12,2024-07-14
